id,album,artist,title,2024-09-29
16396,"Game Boy Rock (Special Edition)","Wizwars","Cosmic Waveform",
16397,"Game Boy Rock (Special Edition)","Wizwars","Right Back To You",991
16398,"Game Boy Rock (Special Edition)","Wizwars","Handheld Hero",
16399,"Game Boy Rock (Special Edition)","Wizwars","8 Bit Raceway",
1640,"Ys: The Oath in Felghana","Yukihiro Jindo","Tearful Twilight",
16400,"Game Boy Rock (Special Edition)","Wizwars","Game Boy Rock",991
16401,"Game Boy Rock (Special Edition)","Wizwars","Never Give Up",
16402,"Adventures in Pixels","Ben Landis","Chickens (going \"peck peck peck\")",
16403,"Adventures in Pixels","Ben Landis","Mountain",
16404,"Adventures in Pixels","Ben Landis","Matt's Theme",
16405,"Adventures in Pixels","Ben Landis","Power-Up",
16406,"Adventures in Pixels","Ben Landis","Breakthrough",
16407,"Adventures in Pixels","Ben Landis","Mayhem in the Village",
16408,"Adventures in Pixels","Ben Landis","Credits Music for an 8-Bit RPG",
16409,"Adventures in Pixels","Ben Landis","Defeat Dinosaurus",
1641,"Ys: The Oath in Felghana","Yukihiro Jindo","Wanderers from Ys",
16410,"Adventures in Pixels","Ben Landis","Through the Forest",
16411,"The 8-Bit Adventure Album","DJ MAX-E","Inkaa's Water Dance (Coral World Boss)",991
"16412","Invalid song","Invalid song","Invalid song",
16413,"The 8-Bit Adventure Album","DJ MAX-E","Violent Warrior (Stage 5 Boss - Tri-Blader)",
16414,"The 8-Bit Adventure Album","DJ MAX-E","Grouda's Castle (Stage 5)",
16415,"The 8-Bit Adventure Album","DJ MAX-E","Creepy Groove (Deadman Valley)",
16417,"The 8-Bit Adventure Album","DJ MAX-E","New Day (Fairy Fields)",
16418,"The 8-Bit Adventure Album","DJ MAX-E","Aquati Waltz (Coral World)",
1642,"Ys: The Oath in Felghana","Yukihiro Jindo","Illburns Ruins",1018
16421,"The 8-Bit Adventure Album","DJ MAX-E","Jungle Gym (Jungle City)",991
16424,"The 8-Bit Adventure Album","DJ MAX-E","Grumpy Fairy Boogie (Fairy Fields Boss)",
16425,"The 8-Bit Adventure Album","DJ MAX-E","En Guarde (Stage 4 Boss - Knightmare)",
16426,"The 8-Bit Adventure Album","DJ MAX-E","Kurden's Swag (Cursed Cave Boss)",
16427,"The 8-Bit Adventure Album","DJ MAX-E","Grouda's Castle (Stage 3)",
16428,"The 8-Bit Adventure Album","DJ MAX-E","Buffa's Jungle Beat (Jungle City Boss)",
16430,"The 8-Bit Adventure Album","DJ MAX-E","Brother Blues (Stage 1,2 & 3 Boss - Knight Bros.)",
16431,"The 8-Bit Adventure Album","DJ MAX-E","Going Back Home (Credits 1)",
16432,"The 8-Bit Adventure Album","DJ MAX-E","Mr. Thriller's Bloody Act (Deadman Valley Boss)",
16433,"The 8-Bit Adventure Album","DJ MAX-E","Gloom, Doom or Kaboom (Underground Doom Boss)",
16434,"The 8-Bit Adventure Album","DJ MAX-E","Enter The Showdown (Final Boss - King Grouda)",
16436,"The 8-Bit Adventure Album","DJ MAX-E","Opening Title",
16439,"Infinite Game Music","Baken","Cobra",
1644,"Ys: The Oath in Felghana","Yukihiro Jindo","A Searing Struggle",
16440,"Infinite Game Music","Role Model","Pop5",
16441,"Infinite Game Music","Maktone","Addiction",
16442,"Infinite Game Music","Naruto","N-tune 002",1018
16443,"Infinite Game Music","Greg","Alive",991
16444,"Infinite Game Music","Covox","Someone told me it was love",
16445,"Infinite Game Music","Greg","Bomb Song",
16446,"Infinite Game Music","Tento","Shiosai to Shiroi Mado",
16447,"Infinite Game Music","USK","Little Sound Disko#06",
16448,"Infinite Game Music","Naruto","N-tune 001",991
16449,"Infinite Game Music","chibi-tech","Boom Junkin'",
16450,"Infinite Game Music","SLiVeR","For The Meek",
16451,"Infinite Game Music","Funky Fish","R2 D2",
16452,"EvilWezil","EvilWezil","Spastic Surgery",
16453,"EvilWezil","EvilWezil","The Jitters",
16454,"EvilWezil","EvilWezil","Monopuss",
16455,"EvilWezil","EvilWezil","Forget Me Not",
16456,"EvilWezil","EvilWezil","Nom-Nom Your Dreams",
16457,"EvilWezil","EvilWezil","Chubby Mailman",
16458,"EvilWezil","EvilWezil","Renacuajo",
16459,"EvilWezil","EvilWezil","Education",
1646,"Ys: The Oath in Felghana","Yukihiro Jindo","Frozen in Time",
16461,"Chronophobe","EvilWezil","The Tower",
16462,"Chronophobe","EvilWezil","Second Hand March",
16465,"Chronophobe","EvilWezil","Chronophobe",
16466,"Chronophobe","EvilWezil","Epochalypse",
16468,"Chronophobe","EvilWezil","Cloud Nine",991
16469,"Chronophobe","EvilWezil","Bojo",
1647,"Ys: The Oath in Felghana","Yukihiro Jindo","Valestine Castle",
16470,"Chronophobe","EvilWezil","Jolmos",
16478,"Requiem for a Dying Star","EvilWezil","Dynamo",
16479,"Chip for Cancer [vol. I]","sombreronegro","Orbital",
1648,"Blast Corps","Graeme Norgate","Carrick Point",
16481,"Chip for Cancer [vol. I]","Vince Kaichan","Neolectrical",1018
16482,"Chip for Cancer [vol. I]","Victory Road","Keen Eye for Yellow Cars",
16484,"Chip for Cancer [vol. I]","Kommisar","Twinkle Star",
16485,"Chip for Cancer [vol. I]","cheapshot","Fade",
16487,"TREYFREY","Trey Frey","S-Ram",
16488,"TREYFREY","Trey Frey","Left/Right",991
16491,"TREYFREY","Trey Frey","On the Run",
16495,"TREYFREY","Trey Frey","Equality 7-2521",
16498,"Trey Frey II","Trey Frey","Critical",
16499,"Trey Frey II","Trey Frey","Sabretooth",
"165","Invalid song","Invalid song","Invalid song",
1650,"Blast Corps","Graeme Norgate","Ending Credits",
16500,"Trey Frey II","Trey Frey","Statics & Dynamics",
16501,"Trey Frey II","Trey Frey","Recover",991
16502,"Trey Frey II","Trey Frey","Brown Eyes",
16506,"Trey Frey II","Trey Frey","Wreck",
16509,"Extracted From Abstract","Zelkedo","Sailing Seven Skies",
1651,"Blast Corps","Graeme Norgate","Skerries",
16511,"Extracted From Abstract","Zelkedo","Moon Gazer",
16512,"Extracted From Abstract","Zelkedo","E-404",
16513,"Extracted From Abstract","Zelkedo","Minus My Beating Heart",
16514,"Extracted From Abstract","Zelkedo","Systematicus",
16516,"Extracted From Abstract","Zelkedo","FiRESTARTER",
16517,"Extracted From Abstract","Zelkedo","Thank You, I Love You, Good-Bye",
16518,"Extracted From Abstract","Zelkedo","Sun Crusher",
16522,"Welcome To The World","Zelkedo","Seismic Disturbance",
16523,"Welcome To The World","Zelkedo","Tainted Heaven",
16526,"Stardusk","Zelkedo","Atoms and Ions",
16527,"Stardusk","Zelkedo","Stardusk",
16529,"Abinox","lpower","Risk Your Best Endeavours",
1653,"Blast Corps","Graeme Norgate","Cromlech Court",
16530,"Abinox","lpower","In the Thick of It",991
16531,"Abinox","lpower","Return of The",
16532,"Abinox","lpower","City of Null",
16533,"Abinox","lpower","Face to Face to Face",991
16534,"Abinox","lpower","Absolute No Give Up",
16535,"Abinox","lpower","Attacks and Deliverance",
16536,"Abinox","lpower","Makin It",991
16537,"Abinox II","lpower","Think, Do, Act",
16539,"Abinox II","lpower","Passage",
1654,"Lord of Vermilion","Nobuo Uematsu","Dawn of Vermilion -Opening Theme-",
16541,"Abinox II","lpower","Opening",
16542,"Abinox II","lpower","FrontLine",
16543,"Abinox II","lpower","At the Start=In the End",
16544,"The Midnight Chiptunes","Inverse Phase","Sol",
16545,"The Midnight Chiptunes","Inverse Phase","Ky #reload Korean VRC6",
16546,"The Midnight Chiptunes","Inverse Phase","Ky VRC6",
16547,"The Midnight Chiptunes","Inverse Phase","Eddie",
16548,"The Midnight Chiptunes","Inverse Phase","Dizzy",
16549,"The Midnight Chiptunes","Inverse Phase","Intro",
1655,"Lord of Vermilion","Nobuo Uematsu","Spiege Snow Plains",991
16550,"Pretty Eight Machine","Inverse Phase","SID",
16551,"Pretty Eight Machine","Inverse Phase","Atarible Lie",
16553,"Pretty Eight Machine","Inverse Phase","That's What I Chipped",
16554,"Pretty Eight Machine","Inverse Phase","Downloadin' It",
16556,"Pretty Eight Machine","Inverse Phase","Kinda I Want 2A03",991
16557,"Pretty Eight Machine","Inverse Phase","Head Like I/O",
1656,"Lord of Vermilion","Kimio Itoyama","Lord of Vermilion (Instrumental)",
16560,"Inverse Phase (Singles)","Inverse Phase","F___ed 6502",
16561,"Inverse Phase (Singles)","Inverse Phase","Unit F (VRC6)",
16562,"Inverse Phase (Singles)","Inverse Phase","POKEY Pimp",
16563,"Inverse Phase (Singles)","Inverse Phase","64 Squares",
16564,"Retrocovered","Inverse Phase","Fami-Dance",991
16565,"Retrocovered","Inverse Phase","The NESsage from Dr. Light",
16566,"Retrocovered","Inverse Phase","(Just What I) 2A03'ded",991
16567,"Retrocovered","Inverse Phase","Say it ain't sixty-FO",
16568,"Retrocovered","Inverse Phase","Propane NESmares",
16569,"Retrocovered","Inverse Phase","New Year's Data",
1657,"Lord of Vermilion","Nobuo Uematsu","Win",1009
16570,"Retrocovered","Inverse Phase","NES Me An Angel",
16571,"Retrocovered","Inverse Phase","NEStroid Metal Theme",
16572,"Retrocovered","Inverse Phase","C_Drive",
16573,"Retrocovered","Inverse Phase","NESformers",1018
16574,"Retrocovered","Inverse Phase","Duke NES'em 3D",991
16575,"Retrocovered","Inverse Phase","ImpermaNES",
16576,"Retrocovered","Inverse Phase","Song 6502",
16577,"ChipWIN Expansion Pack","Solarbear","Shortcomings",
16578,"ChipWIN Expansion Pack","animal style","pls wrng mod",
1658,"Lord of Vermilion","Nobuo Uematsu","Abandoned Castle Rukusaria",
16580,"ChipWIN Expansion Pack","Skip Cloud","Tape",
16582,"ChipWIN Expansion Pack","Auxcide","Chain Reaction",
16583,"ChipWIN Expansion Pack","C-jeff","The Hearts Of Everyone",
16585,"ChipWIN Expansion Pack","Derris-Kharlan","Sol",1018
16587,"Reaching The Surface","Cuttlefish","Rock Stomp",991
16588,"Reaching The Surface","Cuttlefish","Reaching The Surface",
16589,"Reaching The Surface","Cuttlefish","Interlude",991
1659,"Lord of Vermilion","Nobuo Uematsu","Wiara Volcano",
16590,"Reaching The Surface","Cuttlefish","Up All Night",991
"16591","Invalid song","Invalid song","Invalid song",
16592,"Reaching The Surface","Cuttlefish","Deep-Sea Explorer",991
16593,"Reaching The Surface","Cuttlefish","Late Night Drive",
16595,"Reaching The Surface","Cuttlefish","ARISE",991
16597,"Reaching The Surface","Cuttlefish","Till The World Ends (Cuttlefish RMX)",
"16598","Invalid song","Invalid song","Invalid song",
16599,"Cuttlefish (Re-Edit)","Cuttlefish","Pocket Logic",
166,"Perfect Dark","Grant Kirkhope","Chicago: Stealth",
1660,"Lord of Vermilion","Nobuo Uematsu","Elm, Capital of Eternal Night",
16600,"Cuttlefish (Re-Edit)","Cuttlefish","Fight Sequence",
16601,"Cuttlefish (Re-Edit)","Cuttlefish","Hazy Days",
16602,"Cuttlefish (Re-Edit)","Cuttlefish","Three Faced",
16603,"Cuttlefish (Re-Edit)","Cuttlefish","3AM",
16604,"Cuttlefish (Re-Edit)","Cuttlefish","Showdown",
16605,"Cuttlefish (Re-Edit)","Cuttlefish","Lullaby",
16607,"Cuttlefish (Re-Edit)","Cuttlefish","Oceans",
1661,"Lord of Vermilion","Nobuo Uematsu","City Church Arbiter",
16610,"Blackout","Zef","Gambit",
16612,"Blackout","Zef","Subsonic",
16614,"Ground Zero","Zef","Tension",
16615,"Ground Zero","Zef","Livewire",
16617,"Ground Zero","Zef","Core",
16618,"Presents... The Protomen","Makeup and Vanity Set","Vengeance?",
16619,"Presents... The Protomen","Makeup and Vanity Set","Hope Rides Stallone",
1662,"Lord of Vermilion","Nobuo Uematsu","Black Dragon's Temple",
16620,"Presents... The Protomen","Makeup and Vanity Set","Powerfuneralz!!!!1!!",
16621,"Presents... The Protomen","Makeup and Vanity Set","The Stand 1986",
16622,"Presents... The Protomen","Makeup and Vanity Set","Sons Of Doug Fetterman",
16623,"Turbo Sound","Karbofos, Splinter","Trotil Sausage",991
16624,"Turbo Sound","Karbofos","Lichu Naroketi!",1018
16625,"Turbo Sound","Karbofos","Krwrk RMX",
16626,"Turbo Sound","Karbofos","Meat Grinder",
16628,"Turbo Sound","Karbofos","Goddy",991
16629,"Turbo Sound","Karbofos","Little Girl With Big Yellow Bow",991
1663,"Lord of Vermilion","Nobuo Uematsu","Meranji Sand Dune",
"16631","Invalid song","Invalid song","Invalid song",
16632,"Famison 8BIT☆iDOLM@STER","KPLECRAFT","First Stage (Original 8BIT Instrumental)",
16633,"Famison 8BIT☆iDOLM@STER","KPLECRAFT","Bluebird (Original 8BIT Instrumental)",
16634,"Famison 8BIT☆iDOLM@STER","KPLECRAFT","9:02 pm (Original 8BIT Instrumental)",
16635,"Famison 8BIT☆iDOLM@STER","KPLECRAFT","I'm an Idol♡ (Original 8BIT Instrumental)",
16636,"Famison 8BIT☆iDOLM@STER","KPLECRAFT","Agent into the Night (Original 8BIT Instrumental)",
16637,"Famison 8BIT☆iDOLM@STER","KPLECRAFT","Positive! (Original 8BIT Instrumental)",
16638,"Famison 8BIT☆iDOLM@STER","KPLECRAFT","GO MY WAY!! (Original 8BIT Instrumental)",
1664,"Lord of Vermilion","Nobuo Uematsu","The Final Enemy",
16640,"Famison 8BIT☆iDOLM@STER","KPLECRAFT","Straight Ahead (Original 8BIT Instrumental)",
16642,"Famison 8BIT☆iDOLM@STER","KPLECRAFT","Thanks for the Memories (Original 8BIT Instrumental)",
16643,"Famison 8BIT☆iDOLM@STER","KPLECRAFT","relations (Original 8BIT Instrumental)",
16644,"Famison 8BIT☆iDOLM@STER","KPLECRAFT","My Best Friend (Original 8BIT Instrumental)",
16645,"Famison 8BIT☆iDOLM@STER","KPLECRAFT","Mahou o Kakete (Original 8BIT Instrumental)",
16646,"Journey to Silius","Naoki Kodaka","Stage 2",
16647,"Journey to Silius","Naoki Kodaka","Title",
16648,"Journey to Silius","Naoki Kodaka","Stage 4",
16649,"Journey to Silius","Naoki Kodaka","Stage 3",
1665,"Too Human","Steve Henifin","Condemned",
16650,"Journey to Silius","Naoki Kodaka","Stage 1",
16652,"Journey to Silius","Naoki Kodaka","Ending & Staff Roll",
16654,"Snake Rattle 'N Roll","David Wise","Underwater Level",
16655,"Snake Rattle 'N Roll","David Wise","The First Level",
16656,"Snake Rattle 'N Roll","David Wise","Another Level",
16657,"Nazo no Murasame Jō","Koji Kondo","Inside the Castle",991
16658,"Nazo no Murasame Jō","Koji Kondo","Castle Town",
1666,"Too Human","Steve Henifin","Gods and Chaos",
16663,"Who Framed Roger Rabbit","David Wise","ToonTown Interiors",
16665,"Who Framed Roger Rabbit","David Wise","Ink and Paint Club",991
16666,"Who Framed Roger Rabbit","David Wise","Downtown L.A.",
16667,"Who Framed Roger Rabbit","David Wise","Cave and Doom",
16669,"Who Framed Roger Rabbit","David Wise","Game Over / Pass Code",
1667,"Too Human","Steve Henifin","Grendal's Lair",
16670,"Gyromite","Hirokazu Tanaka","Game A",
16671,"Gyromite","Hirokazu Tanaka","Game B",
16672,"Abadox","Kiyohiro Sada","Level 1",
16673,"Abadox","Kiyohiro Sada","Level 2",
16674,"Abadox","Kiyohiro Sada","Level 5",
16675,"Abadox","Kiyohiro Sada","Ending",
16676,"Abadox","Kiyohiro Sada","Level 3",
16677,"Katamari Damacy Novita","SEXY-SYNTHESIZER","Katamari of Love (SEXY-SYNTHESIZER Remix)",
16678,"Asterix & Obelix","Alberto José González","Act Start",
16679,"Asterix & Obelix","Alberto José González","England Act 3",
1668,"Too Human","Steve Henifin","Epoch",
16680,"Asterix & Obelix","Alberto José González","Ending",
16681,"Asterix & Obelix","Alberto José González","Helvetia Act 3",
16683,"Asterix & Obelix","Alberto José González","Intro Part 2",
16684,"Asterix & Obelix","Alberto José González","Spain Act 1",
16686,"Asterix & Obelix","Alberto José González","England Act 2",
16687,"Asterix & Obelix","Alberto José González","Greece Act 1",991
16688,"Asterix & Obelix","Alberto José González","England Act 4",
16689,"Asterix & Obelix","Alberto José González","Title",
16690,"Asterix & Obelix","Alberto José González","Dungeon",
16691,"Ristar (GG)","Chikayo Fukuda","White Symphony",
16692,"Ristar (GG)","Chikayo Fukuda","Strange Pirates",
16693,"Ristar (GG)","Chikayo Fukuda","Ring Rink",991
16694,"Ristar (GG)","Chikayo Fukuda","Ready. Set. Go!",
16695,"Ristar (GG)","Chikayo Fukuda","Star Humming",
16696,"Ristar (GG)","Chikayo Fukuda","Crazy Kings",
16697,"Romancia","Takahito Abe, Yuzo Koshiro","Opening Gate of Romancia",
16698,"Bad Dudes","Masaaki Iwasaki, Shogo Sakai, Takafumi Miura, Yuji Suzuki, Yusuke Takahama, I. Uchida","Kidnapped By Ninjas",
167,"Perfect Dark","Grant Kirkhope","dataDyne Central: Extraction",
1670,"Forza Motorsport 3","Lance Hayes","Van Air",
16700,"Bad Dudes","Masaaki Iwasaki, Shogo Sakai, Takafumi Miura, Yuji Suzuki, Yusuke Takahama, I. Uchida","Karnov Battle",
16702,"Bad Dudes","Masaaki Iwasaki, Shogo Sakai, Takafumi Miura, Yuji Suzuki, Yusuke Takahama, I. Uchida","Are You Bad Enough?",
16703,"StarTropics","Yoshio Hirai","Credits",
16704,"StarTropics","Yoshio Hirai","In the Cockpit of Sub-C",
16706,"StarTropics","Yoshio Hirai","Cruising on the Ocean",
16707,"StarTropics","Yoshio Hirai","Shecola Castle",
16708,"StarTropics","Yoshio Hirai","Overworld",
16709,"StarTropics","Yoshio Hirai","The Test of Island Courage (Dungeon)",991
1671,"Forza Motorsport 3","Lance Hayes","Riding The Rail",1018
16710,"Zoda's Revenge: StarTropics II","Takashi Kumegawa, Yoshio Hirai","Overworld ~ Ice Age",
16711,"Zoda's Revenge: StarTropics II","Takashi Kumegawa, Yoshio Hirai","Dungeon Theme #2",
16712,"Zoda's Revenge: StarTropics II","Takashi Kumegawa, Yoshio Hirai","Dr. J & Mica's Theme",
16713,"Zoda's Revenge: StarTropics II","Takashi Kumegawa, Yoshio Hirai","The Cactus Go-Go Dancers",
16714,"Zoda's Revenge: StarTropics II","Takashi Kumegawa, Yoshio Hirai","Introduction",
16716,"Zoda's Revenge: StarTropics II","Takashi Kumegawa, Yoshio Hirai","Dungeon Theme #6",
16717,"Zoda's Revenge: StarTropics II","Takashi Kumegawa, Yoshio Hirai","Dungeon Theme #3",
16718,"Zoda's Revenge: StarTropics II","Takashi Kumegawa, Yoshio Hirai","Mike's Theme",1018
1672,"Forza Motorsport 3","Lance Hayes","X Track",
16721,"Zoda's Revenge: StarTropics II","Takashi Kumegawa, Yoshio Hirai","Dungeon Theme #5",
16722,"Zoda's Revenge: StarTropics II","Takashi Kumegawa, Yoshio Hirai","Dungeon Theme #7",
16724,"Zoda's Revenge: StarTropics II","Takashi Kumegawa, Yoshio Hirai","The End",
16726,"Zoda's Revenge: StarTropics II","Takashi Kumegawa, Yoshio Hirai","Coralcola",991
16727,"Zoda's Revenge: StarTropics II","Takashi Kumegawa, Yoshio Hirai","Western Village",
16728,"Zoda's Revenge: StarTropics II","Takashi Kumegawa, Yoshio Hirai","Overworld ~ Egypt",
1673,"Forza Motorsport 3","Lance Hayes","Road Side",
16730,"Zoda's Revenge: StarTropics II","Takashi Kumegawa, Yoshio Hirai","Follow the Monkey!",
16732,"The Human Race","Rob Hubbard","Chapter 1",
16734,"The Human Race","Rob Hubbard","Chapter 4",
16735,"Wingman 2","Koichi Sugiyama","Wingman 2 Opening",
16736,"Wingman 2","Koichi Sugiyama","Battle",
16737,"Wingman 2","Koichi Sugiyama","Wingman -Finale-",
16738,"Rollergames","Katsuhiko Suzuki, Shigemasa Matsuo, Atsushi Fujio, Norio Hanzawa","Enemy Base Part 2",1018
16739,"Rollergames","Katsuhiko Suzuki, Shigemasa Matsuo, Atsushi Fujio, Norio Hanzawa","Violators",
1674,"Duke Nukem: Total Meltdown","Mark 'TDK' Knight","Grabbag",
16740,"Rollergames","Katsuhiko Suzuki, Shigemasa Matsuo, Atsushi Fujio, Norio Hanzawa","Staff Roll",
16741,"Rollergames","Katsuhiko Suzuki, Shigemasa Matsuo, Atsushi Fujio, Norio Hanzawa","Bad Attitude",
16742,"Rollergames","Katsuhiko Suzuki, Shigemasa Matsuo, Atsushi Fujio, Norio Hanzawa","Enemy Base Part 1",
16743,"Rollergames","Katsuhiko Suzuki, Shigemasa Matsuo, Atsushi Fujio, Norio Hanzawa","Maniacs",
16744,"Rollergames","Katsuhiko Suzuki, Shigemasa Matsuo, Atsushi Fujio, Norio Hanzawa","Near Point",
